,obsid,fitsname,snrg,snrr,teff,teff_err,logg,logg_err,feh,feh_err,rv,rv_err,ra_obs,dec_obs,gaia_source_id,gaia_g_mean_mag,figname,R_mean,R_mean_err,V_mean,V_mean_err,H_mean_tri,H_mean_tri_err,K_mean_tri,K_mean_tri_err,S_tri,S_tri_err,S_MWL,S_MWL_err,H_mean_rec,H_mean_rec_err,K_mean_rec,K_mean_rec_err,S_rec,S_rec_err,condition_tag
62,601149,spec-55860-B6001_sp01-149.fits,51.0,75.63,5553.63,62.13,4.522,0.089,0.015,0.054,-5.17,8.4,332.677551,28.817469,1.8934508709077379e+18,14.533146,CaIIHK_obsid-000601149_spec-55860-B6001_sp01-149.png,830.954793,8.468599,580.313876,10.183455,151.856975,24.258573,183.337719,44.040701,0.237513,0.035697,0.1864,0.028015,149.454476,31.025492,187.453168,55.977241,0.238727,0.045405, 
63,601159,spec-55860-B6001_sp01-159.fits,107.74,158.14,5577.98,42.31,4.035,0.058,-0.301,0.034,-33.58,6.21,332.322733,28.72961,1.8934404255475523e+18,13.337937,CaIIHK_obsid-000601159_spec-55860-B6001_sp01-159.png,3103.464108,12.743284,2427.938561,14.194657,591.584021,30.946203,585.700374,33.934388,0.212837,0.008335,0.167034,0.006541,583.472292,39.111566,576.208984,43.380628,0.209654,0.010584, 
64,601170,spec-55860-B6001_sp01-170.fits,71.92,99.28,6045.35,46.94,3.954,0.066,0.087,0.04,-35.26,6.27,332.390144,28.632151,1.8934257195795128e+18,14.079297,CaIIHK_obsid-000601170_spec-55860-B6001_sp01-170.png,1822.711971,11.140169,1489.742848,13.025983,286.778548,27.480735,297.730795,41.961677,0.176458,0.01517,0.138484,0.011906,271.479743,35.132982,296.466716,54.151399,0.171458,0.019507, 
65,601180,spec-55860-B6001_sp01-180.fits,56.49,79.41,6341.21,55.7,4.172,0.079,-0.169,0.048,-28.72,7.47,333.056698,28.339355,1.8926278520944686e+18,13.699795,CaIIHK_obsid-000601180_spec-55860-B6001_sp01-180.png,1554.494662,11.710556,1297.904213,13.961912,330.624402,32.884718,334.514433,56.402396,0.233186,0.022938,0.183004,0.018001,321.213009,41.83463,337.465062,72.879458,0.230921,0.029497, 
66,601186,spec-55860-B6001_sp01-186.fits,74.65,110.34,5888.01,45.04,4.411,0.063,-0.102,0.038,-13.65,6.03,333.24007,28.19906,1.8926103586914191e+18,13.68626,CaIIHK_obsid-000601186_spec-55860-B6001_sp01-186.png,2139.761003,12.426001,1730.296946,14.283475,486.969221,30.922124,522.684387,49.741864,0.260888,0.015188,0.204745,0.011919,484.654804,39.548924,524.340345,63.786346,0.260718,0.019435, 
67,601190,spec-55860-B6001_sp01-190.fits,63.97,90.61,6372.62,43.68,4.071,0.062,-0.26,0.037,-5.18,5.83,333.322443,28.122459,1.8926061710996485e+18,13.812559,CaIIHK_obsid-000601190_spec-55860-B6001_sp01-190.png,2395.040753,14.942941,2087.087838,17.571793,559.687905,46.970749,426.707295,48.656949,0.220073,0.015131,0.172713,0.011875,543.784388,60.658482,418.262083,61.691945,0.214641,0.019334, 
68,601193,spec-55860-B6001_sp01-193.fits,50.28,83.09,5501.95,54.61,4.397,0.078,-0.063,0.047,-60.08,7.39,333.426899,28.190346,1.8926124932915005e+18,13.947916,CaIIHK_obsid-000601193_spec-55860-B6001_sp01-193.png,1004.595993,10.349129,712.154793,12.737823,201.389906,30.044378,115.012081,47.8853,0.184303,0.032976,0.144641,0.025879,198.260894,38.17084,104.963019,61.511442,0.176627,0.042202, 
69,601203,spec-55860-B6001_sp01-203.fits,52.94,82.08,5791.82,52.25,4.08,0.075,-0.011,0.045,-29.7,7.04,332.437273,28.18812,1.8933596458025772e+18,14.103199,CaIIHK_obsid-000601203_spec-55860-B6001_sp01-203.png,1231.455614,10.903988,961.139473,13.174424,200.280656,49.393293,201.024518,36.997114,0.183027,0.028182,0.14364,0.022117,189.83936,63.24531,190.767812,46.750486,0.173588,0.035896, 
70,601210,spec-55860-B6001_sp01-210.fits,62.59,89.29,6127.67,49.45,4.144,0.07,-0.131,0.042,5.67,6.6,332.538649,28.408861,1.893369438328027e+18,13.996881,CaIIHK_obsid-000601210_spec-55860-B6001_sp01-210.png,1553.975437,10.708546,1263.421656,12.664703,361.44204,27.991145,266.949172,42.29083,0.22304,0.018049,0.175042,0.014164,356.517644,35.758949,259.035445,54.323411,0.218483,0.02312, 
71,601236,spec-55860-B6001_sp01-236.fits,65.92,100.32,5579.55,50.64,4.103,0.072,-0.041,0.043,-33.34,6.76,331.785681,28.414385,1.8933371401742556e+18,13.706431,CaIIHK_obsid-000601236_spec-55860-B6001_sp01-236.png,1851.61102,13.501226,1391.290328,15.639992,287.573099,34.193997,289.078103,54.015394,0.17782,0.019746,0.139553,0.015497,271.138544,43.695996,295.942482,69.866787,0.174868,0.025436, 
72,601238,spec-55860-B6001_sp01-238.fits,50.41,78.17,5781.65,55.46,4.365,0.079,-0.231,0.048,10.2,7.5,332.177795,28.190063,1.893270035605167e+18,13.917001,CaIIHK_obsid-000601238_spec-55860-B6001_sp01-238.png,1584.221497,14.4291,1322.055222,17.256532,282.548158,48.57596,261.053975,82.495853,0.187044,0.032973,0.146792,0.025877,273.648895,61.781282,264.105067,105.986663,0.185032,0.042236, 
73,602008,spec-55860-B6001_sp02-008.fits,58.84,92.75,5626.11,54.34,4.109,0.077,0.416,0.047,-29.48,7.27,331.754086,28.666189,1.8935303449831386e+18,14.088291,CaIIHK_obsid-000602008_spec-55860-B6001_sp02-008.png,1083.84737,7.697373,760.862058,8.339258,235.916559,19.969841,142.319627,21.945709,0.205038,0.016134,0.160914,0.012662,232.213768,25.522232,139.843501,27.795724,0.201689,0.020494, 
74,602030,spec-55860-B6001_sp02-030.fits,68.54,98.7,6013.28,42.44,4.204,0.06,0.066,0.036,-16.62,5.66,331.199697,29.154907,1.8936177905174047e+18,13.949262,CaIIHK_obsid-000602030_spec-55860-B6001_sp02-030.png,1559.478824,8.41391,1262.66713,9.331907,306.090101,20.108053,261.539239,22.857551,0.201134,0.010824,0.15785,0.008495,298.404288,25.660129,248.506208,29.06257,0.193792,0.013765, 
75,602040,spec-55860-B6001_sp02-040.fits,66.57,95.42,6009.49,42.36,4.212,0.06,-0.205,0.036,-53.69,5.65,330.983184,29.181278,1.896622687076315e+18,14.023039,CaIIHK_obsid-000602040_spec-55860-B6001_sp02-040.png,1300.303151,7.417898,1065.605342,8.331115,267.153776,25.441367,254.441244,45.756832,0.220463,0.022153,0.173019,0.017386,263.07305,32.561894,252.488492,58.935003,0.217913,0.028478, 
76,602070,spec-55860-B6001_sp02-070.fits,50.92,72.54,5939.17,54.99,4.09,0.079,0.068,0.048,-16.61,7.43,331.802889,28.855543,1.89362919795008e+18,14.420297,CaIIHK_obsid-000602070_spec-55860-B6001_sp02-070.png,929.258054,7.070886,771.54298,8.105105,195.101915,25.118166,143.830427,26.204617,0.199278,0.021379,0.156393,0.016779,196.255373,31.957797,141.088308,33.593338,0.198344,0.02729, 
77,602130,spec-55860-B6001_sp02-130.fits,65.49,93.1,5593.43,43.38,4.316,0.061,-0.601,0.037,-65.19,5.79,331.161846,29.016319,1.8936144232630267e+18,14.063217,CaIIHK_obsid-000602130_spec-55860-B6001_sp02-130.png,1319.127492,7.904023,1087.361814,11.466448,265.527037,20.247051,272.865699,21.852906,0.223725,0.012447,0.17558,0.009768,260.306312,25.858337,270.804448,27.877356,0.220699,0.015852, 
78,602136,spec-55860-B6001_sp02-136.fits,54.4,87.53,5427.11,45.85,4.388,0.065,0.124,0.04,-0.28,6.17,331.259779,28.830402,1.893591677116186e+18,14.06043,CaIIHK_obsid-000602136_spec-55860-B6001_sp02-136.png,879.768863,7.261803,630.142632,8.174173,184.222033,26.353241,199.714261,28.504942,0.254277,0.025776,0.199557,0.020229,182.089384,33.645564,203.203317,36.579938,0.255176,0.032968, 
79,602142,spec-55860-B6001_sp02-142.fits,65.22,99.99,5665.54,42.12,4.045,0.06,-0.005,0.036,13.23,5.62,331.098968,29.00366,1.8936093036620155e+18,14.023988,CaIIHK_obsid-000602142_spec-55860-B6001_sp02-142.png,1136.317105,7.233888,845.042089,8.002435,224.939605,18.677575,175.192602,24.061659,0.201948,0.015413,0.158489,0.012096,220.89216,23.617388,169.335739,30.597791,0.19695,0.019537, 
80,602156,spec-55860-B6001_sp02-156.fits,51.05,81.74,5432.6,47.67,4.22,0.068,0.452,0.041,-37.92,6.44,330.460138,29.288124,1.8966135130260948e+18,14.282385,CaIIHK_obsid-000602156_spec-55860-B6001_sp02-156.png,796.483738,7.29583,532.612302,8.01196,163.289408,29.188471,147.160774,21.728184,0.23358,0.027444,0.183314,0.021538,160.99732,37.318435,150.539617,27.649035,0.234398,0.034997, 
81,602169,spec-55860-B6001_sp02-169.fits,51.07,77.55,5490.52,49.44,4.186,0.071,0.326,0.043,-49.32,6.68,330.469914,29.369276,1.896684362806617e+18,14.24125,CaIIHK_obsid-000602169_spec-55860-B6001_sp02-169.png,792.069601,6.768193,562.584049,7.645168,128.173509,27.844535,138.457954,27.276962,0.196826,0.028812,0.154469,0.022612,124.509351,35.90817,140.231697,34.751918,0.195431,0.036918, 
82,602173,spec-55860-B6001_sp02-173.fits,53.86,76.92,5691.2,57.66,4.151,0.082,0.17,0.05,-26.83,7.76,330.251658,29.341202,1.8966630254089615e+18,14.364398,CaIIHK_obsid-000602173_spec-55860-B6001_sp02-173.png,1020.281846,7.619132,776.79136,8.560948,211.237958,20.324986,187.341218,24.846166,0.221794,0.017919,0.174064,0.014062,208.434882,25.981244,188.332003,31.520507,0.220785,0.022774, 
83,602178,spec-55860-B6001_sp02-178.fits,64.54,87.74,5961.66,47.07,3.984,0.067,-0.441,0.04,-12.41,6.28,331.084314,29.465265,1.896724048304405e+18,14.49051,CaIIHK_obsid-000602178_spec-55860-B6001_sp02-178.png,1266.450602,7.299479,1077.042741,8.284598,249.928894,18.695015,239.4533,19.785315,0.208826,0.011657,0.163887,0.009148,244.413547,23.655077,236.637242,25.297403,0.205271,0.01481, 
84,602187,spec-55860-B6001_sp02-187.fits,59.31,84.71,5885.79,42.59,4.032,0.061,-0.045,0.037,-26.23,5.7,330.942409,29.302994,1.8966274287202337e+18,14.313821,CaIIHK_obsid-000602187_spec-55860-B6001_sp02-187.png,952.753644,6.354295,763.798589,7.169407,172.940416,16.722419,128.426491,17.749327,0.175565,0.01424,0.137784,0.011176,168.118868,21.374462,126.536171,22.680524,0.171655,0.018181, 
85,602200,spec-55860-B6001_sp02-200.fits,54.8,79.14,5585.16,49.81,4.43,0.071,-0.366,0.043,-32.44,6.7,330.710666,29.359013,1.8966354001795768e+18,14.178844,CaIIHK_obsid-000602200_spec-55860-B6001_sp02-200.png,894.678689,6.678823,691.476747,7.559196,198.932827,22.708244,150.557643,19.589778,0.220338,0.018959,0.172921,0.014879,200.981165,29.099002,148.72118,25.015071,0.220472,0.024233, 
86,602222,spec-55860-B6001_sp02-222.fits,59.24,76.0,6340.2,49.83,4.252,0.071,-0.327,0.043,-34.33,6.67,331.062424,28.558722,1.893562127740882e+18,13.98298,CaIIHK_obsid-000602222_spec-55860-B6001_sp02-222.png,1477.577448,9.173009,1276.200615,10.438666,314.836731,23.143218,326.015995,25.053996,0.232718,0.012441,0.182637,0.009764,313.300898,29.553071,336.314261,31.975029,0.2359,0.015856, 
87,602236,spec-55860-B6001_sp02-236.fits,72.72,102.18,6063.51,37.48,4.033,0.053,-0.198,0.032,-39.15,5.01,331.59624,28.997799,1.8936466183374797e+18,13.745762,CaIIHK_obsid-000602236_spec-55860-B6001_sp02-236.png,1512.344106,9.845917,1296.035277,9.232217,290.147687,19.890325,245.624065,21.674275,0.190776,0.010515,0.149721,0.008252,287.848406,25.418328,234.944612,27.250459,0.186155,0.013299, 
88,603010,spec-55860-B6001_sp03-010.fits,61.67,72.92,6389.4,55.82,4.155,0.079,-0.251,0.048,-21.49,7.46,331.916074,30.035471,1.8952649963740805e+18,14.690374,CaIIHK_obsid-000603010_spec-55860-B6001_sp03-010.png,942.409551,5.70406,818.902176,6.590512,188.678979,14.226738,178.927683,15.590805,0.208712,0.012028,0.163797,0.009439,181.01748,18.158515,175.993238,19.913006,0.202696,0.015333, 
89,603027,spec-55860-B6001_sp03-027.fits,97.05,124.23,6211.89,37.47,4.297,0.052,-0.341,0.03,16.87,5.31,331.500839,29.968239,1.8967629435288632e+18,14.024269,CaIIHK_obsid-000603027_spec-55860-B6001_sp03-027.png,2209.081887,8.292302,1857.980363,9.106201,503.672151,18.403641,406.076876,19.077711,0.223687,0.006553,0.17555,0.005143,498.786218,23.49691,396.355222,24.347529,0.220095,0.008346, 
90,603040,spec-55860-B6001_sp03-040.fits,54.25,72.9,5674.26,56.42,4.551,0.08,0.061,0.049,-7.9,7.59,331.587678,30.010597,1.8967688534037338e+18,14.907718,CaIIHK_obsid-000603040_spec-55860-B6001_sp03-040.png,645.730752,5.27369,478.748999,6.020236,142.628398,14.239548,131.591399,17.190115,0.243864,0.019927,0.191384,0.015638,141.858405,18.193585,131.585158,21.821022,0.243173,0.025325, 
91,603042,spec-55860-B6001_sp03-042.fits,74.24,111.48,5192.01,51.09,4.67,0.072,0.19,0.043,5.68,6.84,331.762031,29.930964,1.8967639056008668e+18,14.190166,CaIIHK_obsid-000603042_spec-55860-B6001_sp03-042.png,865.937757,5.650787,527.762838,6.063046,149.881203,19.470404,167.520313,15.854199,0.22774,0.018067,0.17873,0.014179,145.665239,25.083139,171.718315,20.123818,0.227727,0.023113, 
92,603077,spec-55860-B6001_sp03-077.fits,74.24,96.78,5892.56,40.8,4.238,0.057,-0.296,0.034,-57.38,5.46,331.195262,30.313465,1.8968331748341573e+18,14.258272,CaIIHK_obsid-000603077_spec-55860-B6001_sp03-077.png,1303.098069,7.110031,1046.044427,7.905083,297.039587,17.40287,257.061286,18.545735,0.235874,0.010879,0.185114,0.008538,288.815993,22.236895,255.345481,23.703898,0.231643,0.013875, 
93,603078,spec-55860-B6001_sp03-078.fits,88.8,107.1,6339.33,39.37,4.168,0.055,0.044,0.032,-37.81,5.42,331.406647,30.51474,1.8983433196945633e+18,14.290941,CaIIHK_obsid-000603078_spec-55860-B6001_sp03-078.png,1571.006564,6.730705,1289.047676,7.549996,364.876138,15.842646,293.023613,16.70056,0.230031,0.00809,0.180528,0.006349,361.055919,20.244055,287.463712,21.3316,0.226751,0.010314, 
94,603080,spec-55860-B6001_sp03-080.fits,72.62,95.0,5674.15,47.03,4.164,0.066,0.19,0.04,-90.27,6.29,331.006431,30.321621,1.8968443761086346e+18,14.387075,CaIIHK_obsid-000603080_spec-55860-B6001_sp03-080.png,1103.061891,6.410598,829.785063,7.043879,228.692022,15.922487,209.485972,18.112734,0.226701,0.012527,0.177915,0.009831,223.865214,20.34964,211.695908,22.939973,0.225347,0.015904, 
95,603083,spec-55860-B6001_sp03-083.fits,81.66,112.85,5331.46,43.02,4.565,0.06,-0.358,0.036,-30.54,5.82,331.291057,30.32527,1.8968385005934372e+18,14.011192,CaIIHK_obsid-000603083_spec-55860-B6001_sp03-083.png,1324.950261,7.092918,904.561335,7.57527,279.162045,17.077565,250.584828,18.409745,0.237607,0.011317,0.186474,0.008882,274.96334,21.831639,249.79856,23.531628,0.235371,0.014439, 
96,603087,spec-55860-B6001_sp03-087.fits,100.71,125.75,6038.8,35.92,4.056,0.05,-0.286,0.029,-16.23,5.15,331.35885,30.614052,1.8983561015171912e+18,13.833672,CaIIHK_obsid-000603087_spec-55860-B6001_sp03-087.png,2225.191541,8.375802,1855.345599,9.224785,491.017798,18.643489,429.712746,19.529996,0.22564,0.006653,0.177082,0.005221,481.625032,23.79688,417.881046,24.959217,0.220438,0.008478, 
97,603091,spec-55860-B6001_sp03-091.fits,59.88,72.25,6069.58,48.38,4.268,0.069,-0.183,0.041,-19.97,6.47,331.07503,30.429621,1.8968495987891128e+18,14.85237,CaIIHK_obsid-000603091_spec-55860-B6001_sp03-091.png,903.387979,5.922934,750.657564,6.825785,215.978193,15.503083,188.968284,16.678663,0.244822,0.013832,0.192136,0.010855,206.968366,19.817228,187.108004,21.320164,0.23825,0.017646, 
98,603099,spec-55860-B6001_sp03-099.fits,82.38,106.24,5849.69,39.4,4.556,0.055,-0.02,0.033,-25.12,5.34,331.217658,30.55652,1.8968548901886807e+18,13.684405,CaIIHK_obsid-000603099_spec-55860-B6001_sp03-099.png,1238.999301,6.402885,926.895769,7.029038,278.780789,15.480178,284.686568,16.859624,0.260155,0.010629,0.204169,0.008342,273.707304,19.783174,285.353806,21.544441,0.25812,0.013552, 
99,603100,spec-55860-B6001_sp03-100.fits,71.68,77.0,6135.45,45.44,4.151,0.064,-0.231,0.038,-33.84,6.07,331.133428,30.540148,1.8968564707366554e+18,13.839388,CaIIHK_obsid-000603100_spec-55860-B6001_sp03-100.png,1328.150295,6.824168,1119.369162,7.748361,301.37139,16.485235,266.593746,17.616397,0.232057,0.009906,0.182119,0.007774,295.359121,21.068997,261.629005,22.501793,0.227573,0.012631, 
100,603110,spec-55860-B6001_sp03-110.fits,93.02,112.72,6294.81,38.78,4.164,0.054,-0.159,0.032,4.35,5.42,331.368627,31.089722,1.8985643515943793e+18,13.88532,CaIIHK_obsid-000603110_spec-55860-B6001_sp03-110.png,1886.092766,7.678969,1575.405017,8.567463,452.49323,17.676895,385.748323,18.815133,0.242162,0.007501,0.190048,0.005887,446.759166,22.56468,378.899351,24.052396,0.238526,0.009561, 
101,603115,spec-55860-B6001_sp03-115.fits,77.09,100.35,5761.77,38.58,4.222,0.054,-0.463,0.032,-59.46,5.18,331.25945,31.097021,1.898563977935485e+18,13.941825,CaIIHK_obsid-000603115_spec-55860-B6001_sp03-115.png,1499.160185,7.767627,1207.154083,8.605541,379.004905,18.698563,294.545417,19.556292,0.248881,0.010054,0.195322,0.007891,378.119236,23.89408,291.052224,24.981149,0.247263,0.012817, 
102,603152,spec-55860-B6001_sp03-152.fits,67.15,86.69,5641.45,44.97,4.028,0.064,-0.322,0.038,-47.92,6.0,331.446477,30.58811,1.8983441099685253e+18,14.403749,CaIIHK_obsid-000603152_spec-55860-B6001_sp03-152.png,954.680747,6.103703,742.61422,6.89622,211.809111,15.702513,218.576931,16.998744,0.253572,0.013704,0.199003,0.010755,209.549677,20.056593,219.316611,21.727369,0.252676,0.017475, 
103,603165,spec-55860-B6001_sp03-165.fits,76.83,99.75,5877.87,46.15,4.206,0.065,0.275,0.039,-24.4,6.2,331.754729,30.658781,1.898348989051396e+18,14.247785,CaIIHK_obsid-000603165_spec-55860-B6001_sp03-165.png,1181.899015,6.505632,906.191292,7.209151,272.885521,16.046693,263.688493,17.732399,0.256969,0.011515,0.201669,0.009037,271.202255,20.494464,260.215054,22.673313,0.254499,0.014685, 
104,603173,spec-55860-B6001_sp03-173.fits,96.97,118.89,5988.56,36.83,4.273,0.051,-0.552,0.03,23.79,5.21,331.683194,30.598236,1.8983476490216123e+18,13.995667,CaIIHK_obsid-000603173_spec-55860-B6001_sp03-173.png,1954.422728,7.680689,1612.455082,8.488027,478.965503,18.008365,415.069969,18.706237,0.250649,0.007324,0.19671,0.005748,469.170073,23.019199,409.641739,23.89148,0.246381,0.009335, 
105,603180,spec-55860-B6001_sp03-180.fits,78.7,111.24,5472.2,44.74,4.207,0.063,0.358,0.037,-22.38,6.02,331.971474,30.454062,1.898295868895975e+18,13.987536,CaIIHK_obsid-000603180_spec-55860-B6001_sp03-180.png,1087.690618,6.348731,750.749056,6.832244,246.803042,15.818478,209.517828,17.187003,0.248211,0.012768,0.194796,0.01002,247.269569,20.21922,209.420334,21.970303,0.248412,0.01629, 
106,603184,spec-55860-B6001_sp03-184.fits,89.54,117.65,5973.21,39.76,4.3,0.055,0.011,0.033,-20.08,5.49,331.944081,30.391373,1.898282399878549e+18,14.379286,CaIIHK_obsid-000603184_spec-55860-B6001_sp03-184.png,1694.800034,7.630992,1362.294877,8.375195,462.049256,18.558384,433.936801,19.97164,0.293084,0.008984,0.230012,0.007051,452.789705,23.70707,430.309617,25.533642,0.288869,0.011447, 
107,603198,spec-55860-B6001_sp03-198.fits,62.31,80.36,5764.41,51.25,4.41,0.073,-0.196,0.044,-2.49,6.84,331.689919,30.420254,1.8982919518857728e+18,14.333954,CaIIHK_obsid-000603198_spec-55860-B6001_sp03-198.png,927.371912,6.213943,751.365512,7.189667,234.701359,16.709362,167.92836,19.740046,0.239841,0.015466,0.188227,0.012137,232.545602,21.247468,162.741157,24.992783,0.235467,0.019586, 
108,603208,spec-55860-B6001_sp03-208.fits,67.6,87.19,5643.49,50.76,4.439,0.072,-0.296,0.043,-5.96,6.77,331.858336,30.800871,1.8983745183369672e+18,14.634307,CaIIHK_obsid-000603208_spec-55860-B6001_sp03-208.png,886.448427,6.618036,698.602381,6.412503,220.055772,14.487975,178.168611,21.432312,0.251238,0.016386,0.197171,0.01286,222.369529,18.50482,175.335251,27.403805,0.25091,0.020912, 
109,603243,spec-55860-B6001_sp03-243.fits,66.77,84.0,5919.02,50.96,4.166,0.072,-0.147,0.043,-42.34,6.8,331.32965,30.192129,1.8968335527910994e+18,14.456043,CaIIHK_obsid-000603243_spec-55860-B6001_sp03-243.png,961.781993,6.061824,788.851768,7.005645,228.652981,15.59065,210.750489,16.945209,0.250997,0.01322,0.196982,0.010375,228.918217,19.910445,211.64809,21.659081,0.251661,0.016858, 
110,604006,spec-55860-B6001_sp04-006.fits,55.23,86.12,5856.58,50.3,4.188,0.072,-0.558,0.043,-94.56,6.76,332.117032,30.885098,1.8983345579615212e+18,14.651994,CaIIHK_obsid-000604006_spec-55860-B6001_sp04-006.png,693.045123,4.400122,568.117449,4.954561,148.832255,11.301374,139.620241,12.858731,0.22872,0.013627,0.179499,0.010695,147.748056,14.442303,142.002412,16.441509,0.229749,0.017394, 
111,604011,spec-55860-B6001_sp04-011.fits,80.81,131.66,5942.85,38.55,4.232,0.054,-0.169,0.032,-93.46,5.21,332.639824,30.735746,1.8954061118200187e+18,13.764345,CaIIHK_obsid-000604011_spec-55860-B6001_sp04-011.png,1329.592593,5.782027,1062.791059,6.33152,280.156782,13.319017,224.724263,18.705298,0.211037,0.009628,0.165622,0.007556,273.989055,17.013673,219.298449,23.99134,0.206191,0.012316, 
112,604015,spec-55860-B6001_sp04-015.fits,59.46,97.38,5742.33,50.02,4.332,0.071,-0.037,0.043,-60.46,6.69,332.55625,30.666428,1.895311588179603e+18,14.678658,CaIIHK_obsid-000604015_spec-55860-B6001_sp04-015.png,598.635893,3.732928,464.83502,4.193253,124.953199,9.595527,111.240855,11.419776,0.222097,0.014075,0.174302,0.011046,125.912621,12.264095,108.67835,14.601025,0.22059,0.017968, 
113,604026,spec-55860-B6001_sp04-026.fits,81.01,133.38,5495.36,42.59,4.198,0.06,0.141,0.035,-22.42,5.76,332.544603,31.142508,1.898435914892562e+18,13.96544,CaIIHK_obsid-000604026_spec-55860-B6001_sp04-026.png,819.897497,3.89279,581.130733,4.183213,159.112048,9.293612,132.789329,10.881632,0.208348,0.010249,0.163511,0.008044,157.647698,11.871114,130.557072,13.911711,0.205709,0.01308, 
114,604039,spec-55860-B6001_sp04-039.fits,68.03,127.19,5046.6,44.19,4.731,0.063,0.059,0.037,-17.93,5.9,332.611678,31.081614,1.8984345448015744e+18,13.740269,CaIIHK_obsid-000604039_spec-55860-B6001_sp04-039.png,570.900957,3.893146,333.963171,-9999.0,147.046966,10.402427,131.360253,16.359306,0.307678,-9999.0,0.241466,-9999.0,147.367628,13.300087,133.910505,20.868457,0.310851,-9999.0,uncertainty=-9999
115,604080,spec-55860-B6001_sp04-080.fits,85.62,139.2,5380.44,44.53,4.521,0.062,0.138,0.037,-46.36,6.08,332.789298,30.020025,1.8952275786193603e+18,14.042587,CaIIHK_obsid-000604080_spec-55860-B6001_sp04-080.png,761.444982,3.693412,504.245345,3.907845,159.907295,8.958291,123.032746,10.513647,0.223546,0.010954,0.175439,0.008597,159.798308,11.448954,119.948003,13.435358,0.221023,0.013978, 
